nboletahogar,nlinea,parentesco,sexo,edad,embarazada_lactante,sabe_leer,asistido_escuela_vez,estudiando_actual,grado_estudio,grado_estudio_an,ocupacion
GHCUES2530,3,3-Hijo,1-Hombre,16,,01-Si,01-Si,01-Si,2-Secundaria,3,07 - Escolar / estudiante
GHCUES2530,4,3-Hijo,1-Hombre,13,,01-Si,01-Si,01-Si,2-Secundaria,1,
GHCUES2530,5,3-Hijo,1-Hombre,11,,01-Si,01-Si,01-Si,1-Primaria,6,
GHCUES2530,2,2-Esposa/esposo,2-Mujer,40,3-No embarazada ni lactante,01-Si,01-Si,02-No,3-Superior/universitaria,5,22- Profesional
GHCUES2531,1,1-Jefe del hogar,1-Hombre,36,,01-Si,01-Si,02-No,1-Primaria,3,02-Agricultor dedicado a granos básicos
GHCUES2531,4,3-Hijo,1-Hombre,15,,01-Si,01-Si,01-Si,2-Secundaria,2,07 - Escolar / estudiante
GHCUES2531,5,3-Hijo,1-Hombre,5,,,,,,,
GHCUES2531,8,5-Nieto,1-Hombre,5,,,,,,,
GHCUES2531,2,2-Esposa/esposo,2-Mujer,43,2-Lactante,01-Si,01-Si,02-No,1-Primaria,6,15- Comerciante fijo en la comunidad
GHCUES2531,3,3-Hijo,2-Mujer,19,3-No embarazada ni lactante,01-Si,01-Si,01-Si,2-Secundaria,5,07 - Escolar / estudiante
GHCUES2531,6,3-Hijo,2-Mujer,3,4-No aplica,,,,,,
GHCUES2531,7,3-Hijo,2-Mujer,24,3-No embarazada ni lactante,01-Si,01-Si,02-No,2-Secundaria,5,09- Trabajador en oficios domésticos
GHCUES2532,1,1-Jefe del hogar,2-Mujer,62,4-No aplica,02-No,02-No,,,,06 - Ama de casa
GHCUES2533,1,1-Jefe del hogar,1-Hombre,44,,01-Si,01-Si,02-No,2-Secundaria,2,05- Jornalero agrícola
GHCUES2533,3,3-Hijo,1-Hombre,21,,01-Si,01-Si,01-Si,2-Secundaria,2,07 - Escolar / estudiante
GHCUES2533,4,3-Hijo,1-Hombre,19,,01-Si,01-Si,01-Si,2-Secundaria,2,07 - Escolar / estudiante
GHCUES2533,2,2-Esposa/esposo,2-Mujer,41,3-No embarazada ni lactante,02-No,02-No,,,,15- Comerciante fijo en la comunidad
GHCUES2533,5,3-Hijo,2-Mujer,15,3-No embarazada ni lactante,01-Si,01-Si,01-Si,2-Secundaria,2,06 - Ama de casa
GHCUES2533,6,3-Hijo,2-Mujer,12,3-No embarazada ni lactante,01-Si,01-Si,02-No,1-Primaria,6,
GHCUES2533,7,3-Hijo,2-Mujer,10,3-No embarazada ni lactante,01-Si,01-Si,02-No,1-Primaria,3,
GHCUES2533,8,3-Hijo,2-Mujer,6,4-No aplica,,,,,,
GHCUES2534,1,1-Jefe del hogar,1-Hombre,29,,01-Si,01-Si,02-No,2-Secundaria,5,19- Obrero especializado independiente
GHCUES2534,2,2-Esposa/esposo,2-Mujer,28,3-No embarazada ni lactante,01-Si,01-Si,02-No,1-Primaria,4,15- Comerciante fijo en la comunidad
GHCUES2535,1,1-Jefe del hogar,1-Hombre,44,,01-Si,01-Si,02-No,2-Secundaria,1,"17- Obrero no-especializado de fábrica o granja, despachador, vigilante, mensajero, chofer"
GHCUES2535,3,3-Hijo,1-Hombre,18,,01-Si,01-Si,01-Si,3-Superior/universitaria,1,07 - Escolar / estudiante
GHCUES2535,5,10-Hijo adoptado de crianza,1-Hombre,5,,,,,,,
GHCUES2535,2,2-Esposa/esposo,2-Mujer,41,3-No embarazada ni lactante,01-Si,01-Si,02-No,1-Primaria,6,15- Comerciante fijo en la comunidad
GHCUES2535,4,3-Hijo,2-Mujer,14,3-No embarazada ni lactante,01-Si,01-Si,01-Si,2-Secundaria,2,
GHCUES2536,1,1-Jefe del hogar,1-Hombre,65,,02-No,01-Si,02-No,0-Ninguno,0,06 - Ama de casa
GHCUES2536,2,2-Esposa/esposo,2-Mujer,65,4-No aplica,02-No,02-No,,,,14- Comerciante ambulante
GHCUES2537,1,1-Jefe del hogar,1-Hombre,54,,01-Si,02-No,,,,05- Jornalero agrícola
GHCUES2537,3,3-Hijo,1-Hombre,25,,01-Si,01-Si,02-No,2-Secundaria,1,18- Obrero especializado de fábrica
GHCUES2537,4,3-Hijo,1-Hombre,21,,01-Si,01-Si,01-Si,2-Secundaria,2,07 - Escolar / estudiante
GHCUES2537,6,3-Hijo,1-Hombre,13,,01-Si,01-Si,01-Si,1-Primaria,6,
GHCUES2537,7,3-Hijo,1-Hombre,8,,01-Si,01-Si,01-Si,1-Primaria,1,
GHCUES2537,8,3-Hijo,1-Hombre,6,,02-No,01-Si,01-Si,0-Ninguno,0,
GHCUES2537,2,2-Esposa/esposo,2-Mujer,41,2-Lactante,02-No,01-Si,02-No,1-Primaria,1,06 - Ama de casa
GHCUES2537,5,3-Hijo,2-Mujer,15,3-No embarazada ni lactante,01-Si,01-Si,01-Si,2-Secundaria,1,07 - Escolar / estudiante
GHCUES2537,9,3-Hijo,2-Mujer,1,4-No aplica,,,,,,
GHCUES2538,1,1-Jefe del hogar,1-Hombre,29,,01-Si,01-Si,02-No,2-Secundaria,1,05- Jornalero agrícola
GHCUES2538,3,3-Hijo,1-Hombre,8,,01-Si,01-Si,01-Si,1-Primaria,2,
GHCUES2538,5,3-Hijo,1-Hombre,3,,,,,,,
GHCUES2538,2,2-Esposa/esposo,2-Mujer,26,1-Embarazada,01-Si,01-Si,02-No,2-Secundaria,2,06 - Ama de casa
GHCUES2538,4,3-Hijo,2-Mujer,6,4-No aplica,02-No,01-Si,01-Si,0-Ninguno,0,
GHCUES2539,2,3-Hijo,1-Hombre,26,,01-Si,01-Si,02-No,2-Secundaria,4,"17- Obrero no-especializado de fábrica o granja, despachador, vigilante, mensajero, chofer"
GHCUES2539,4,5-Nieto,1-Hombre,6,,02-No,01-Si,01-Si,0-Ninguno,0,
GHCUES2539,5,5-Nieto,1-Hombre,3,,,,,,,
GHCUES2539,6,5-Nieto,1-Hombre,0,,,,,,,
GHCUES2539,9,3-Hijo,1-Hombre,45,,01-Si,01-Si,01-Si,1-Primaria,6,20- Empleado de fuerzas de seguridad
GHCUES2539,1,1-Jefe del hogar,2-Mujer,64,4-No aplica,02-No,02-No,,,,06 - Ama de casa
GHCUES2539,3,3-Hijo,2-Mujer,29,2-Lactante,01-Si,01-Si,02-No,2-Secundaria,2,06 - Ama de casa
GHCUES2539,7,3-Hijo,2-Mujer,28,3-No embarazada ni lactante,01-Si,01-Si,02-No,1-Primaria,3,06 - Ama de casa
GHCUES2539,8,5-Nieto,2-Mujer,0,4-No aplica,,,,,,
GHCUES2540,2,3-Hijo,1-Hombre,19,,01-Si,01-Si,01-Si,2-Secundaria,2,07 - Escolar / estudiante
GHCUES2540,3,9-Otro familiar,1-Hombre,22,,01-Si,01-Si,02-No,1-Primaria,6,96-Otros
GHCUES2540,1,1-Jefe del hogar,2-Mujer,46,3-No embarazada ni lactante,01-Si,01-Si,02-No,1-Primaria,2,06 - Ama de casa
GHCUES2541,1,1-Jefe del hogar,1-Hombre,35,,01-Si,01-Si,02-No,2-Secundaria,2,18- Obrero especializado de fábrica
GHCUES2541,4,3-Hijo,1-Hombre,8,,01-Si,01-Si,01-Si,1-Primaria,2,
GHCUES2541,5,3-Hijo,1-Hombre,1,,,,,,,
GHCUES2541,2,2-Esposa/esposo,2-Mujer,37,3-No embarazada ni lactante,01-Si,01-Si,02-No,1-Primaria,3,19- Obrero especializado independiente
GHCUES2541,3,3-Hijo,2-Mujer,11,3-No embarazada ni lactante,01-Si,01-Si,01-Si,1-Primaria,6,
GHCUES2543,1,1-Jefe del hogar,1-Hombre,28,,01-Si,01-Si,02-No,2-Secundaria,2,19- Obrero especializado independiente
GHCUES2543,3,3-Hijo,1-Hombre,4,,,,,,,
GHCUES2543,4,3-Hijo,1-Hombre,0,,,,,,,
GHCUES2543,2,2-Esposa/esposo,2-Mujer,21,2-Lactante,01-Si,01-Si,02-No,1-Primaria,5,06 - Ama de casa
GHCUES2544,1,1-Jefe del hogar,1-Hombre,43,,01-Si,01-Si,02-No,1-Primaria,5,05- Jornalero agrícola
GHCUES2544,5,3-Hijo,1-Hombre,18,,01-Si,01-Si,01-Si,2-Secundaria,3,07 - Escolar / estudiante
GHCUES2544,7,3-Hijo,1-Hombre,6,,02-No,01-Si,01-Si,0-Ninguno,0,
GHCUES2544,2,2-Esposa/esposo,2-Mujer,37,3-No embarazada ni lactante,02-No,02-No,,,,15- Comerciante fijo en la comunidad
GHCUES2544,3,3-Hijo,2-Mujer,20,3-No embarazada ni lactante,01-Si,01-Si,02-No,1-Primaria,4,06 - Ama de casa
GHCUES2544,4,3-Hijo,2-Mujer,19,3-No embarazada ni lactante,01-Si,01-Si,02-No,2-Secundaria,5,06 - Ama de casa
GHCUES2544,6,3-Hijo,2-Mujer,15,3-No embarazada ni lactante,01-Si,01-Si,01-Si,1-Primaria,5,07 - Escolar / estudiante
GHCUES2546,2,3-Hijo,1-Hombre,17,,01-Si,01-Si,01-Si,2-Secundaria,3,07 - Escolar / estudiante
GHCUES2546,3,3-Hijo,1-Hombre,14,,01-Si,01-Si,01-Si,1-Primaria,5,
GHCUES2546,4,3-Hijo,1-Hombre,12,,01-Si,01-Si,01-Si,1-Primaria,4,
GHCUES2546,6,3-Hijo,1-Hombre,5,,,,,,,
GHCUES2546,1,1-Jefe del hogar,2-Mujer,35,3-No embarazada ni lactante,01-Si,01-Si,02-No,1-Primaria,4,"17- Obrero no-especializado de fábrica o granja, despachador, vigilante, mensajero, chofer"
GHCUES2546,5,3-Hijo,2-Mujer,7,4-No aplica,01-Si,01-Si,01-Si,0-Ninguno,0,
GHCUES2546,7,3-Hijo,2-Mujer,3,4-No aplica,,,,,,
GHCUES2546,8,3-Hijo,2-Mujer,1,4-No aplica,,,,,,
GHCUES2547,1,1-Jefe del hogar,1-Hombre,55,,01-Si,01-Si,02-No,1-Primaria,4,05- Jornalero agrícola
GHCUES2547,4,3-Hijo,1-Hombre,23,,01-Si,01-Si,02-No,2-Secundaria,5,00-Ninguna
GHCUES2547,5,3-Hijo,1-Hombre,20,,01-Si,01-Si,01-Si,2-Secundaria,2,07 - Escolar / estudiante
GHCUES2547,6,3-Hijo,1-Hombre,16,,01-Si,01-Si,01-Si,2-Secundaria,2,07 - Escolar / estudiante
GHCUES2547,2,2-Esposa/esposo,2-Mujer,48,3-No embarazada ni lactante,02-No,02-No,,,,06 - Ama de casa
GHCUES2547,3,3-Hijo,2-Mujer,29,3-No embarazada ni lactante,01-Si,01-Si,02-No,2-Secundaria,3,"17- Obrero no-especializado de fábrica o granja, despachador, vigilante, mensajero, chofer"
GHCUES2547,7,3-Hijo,2-Mujer,15,3-No embarazada ni lactante,01-Si,01-Si,01-Si,2-Secundaria,1,07 - Escolar / estudiante
GHCUES2548,1,1-Jefe del hogar,1-Hombre,38,,01-Si,01-Si,02-No,2-Secundaria,3,19- Obrero especializado independiente
GHCUES2548,3,3-Hijo,1-Hombre,16,,01-Si,01-Si,01-Si,2-Secundaria,2,07 - Escolar / estudiante
GHCUES2548,4,3-Hijo,1-Hombre,12,,01-Si,01-Si,01-Si,1-Primaria,3,
GHCUES2548,2,2-Esposa/esposo,2-Mujer,42,3-No embarazada ni lactante,01-Si,01-Si,02-No,2-Secundaria,6,15- Comerciante fijo en la comunidad
GHCUES2549,1,1-Jefe del hogar,1-Hombre,47,,01-Si,01-Si,02-No,2-Secundaria,5,21- Empleado especializado público o privado
GHCUES2549,2,2-Esposa/esposo,2-Mujer,39,2-Lactante,01-Si,01-Si,02-No,1-Primaria,6,18- Obrero especializado de fábrica
GHCUES2549,8,12-No hay parentesco,1-Hombre,50,,01-Si,01-Si,02-No,9-No sabe,8,"17- Obrero no-especializado de fábrica o granja, despachador, vigilante, mensajero, chofer"
GHCUES2549,3,3-Hijo,2-Mujer,20,3-No embarazada ni lactante,01-Si,01-Si,01-Si,3-Superior/universitaria,4,07 - Escolar / estudiante
GHCUES2549,4,3-Hijo,2-Mujer,17,3-No embarazada ni lactante,01-Si,01-Si,01-Si,2-Secundaria,5,07 - Escolar / estudiante
GHCUES2549,5,3-Hijo,2-Mujer,10,3-No embarazada ni lactante,01-Si,01-Si,01-Si,1-Primaria,5,
GHCUES2549,6,3-Hijo,2-Mujer,0,4-No aplica,,,,,,
GHCUES2549,7,9-Otro familiar,2-Mujer,26,3-No embarazada ni lactante,01-Si,01-Si,02-No,1-Primaria,5,06 - Ama de casa
GHCUES2549,9,12-No hay parentesco,2-Mujer,1,4-No aplica,,,,,,
GHCUES2550,1,1-Jefe del hogar,1-Hombre,41,,01-Si,01-Si,02-No,1-Primaria,4,05- Jornalero agrícola
GHCUES2550,3,3-Hijo,1-Hombre,16,,01-Si,01-Si,01-Si,2-Secundaria,2,07 - Escolar / estudiante
GHCUES2550,2,2-Esposa/esposo,2-Mujer,35,3-No embarazada ni lactante,01-Si,02-No,,,,06 - Ama de casa
GHCUES2550,4,3-Hijo,2-Mujer,10,3-No embarazada ni lactante,01-Si,01-Si,01-Si,1-Primaria,3,
GHCUES2552,2,3-Hijo,1-Hombre,18,,01-Si,01-Si,01-Si,2-Secundaria,5,07 - Escolar / estudiante
GHCUES2552,1,1-Jefe del hogar,2-Mujer,38,3-No embarazada ni lactante,01-Si,01-Si,02-No,1-Primaria,6,06 - Ama de casa
GHCUES2552,3,3-Hijo,2-Mujer,13,3-No embarazada ni lactante,01-Si,01-Si,01-Si,2-Secundaria,1,
GHCUES2553,1,1-Jefe del hogar,1-Hombre,42,,01-Si,01-Si,02-No,2-Secundaria,5,05- Jornalero agrícola
GHCUES2553,2,2-Esposa/esposo,2-Mujer,37,3-No embarazada ni lactante,01-Si,01-Si,02-No,1-Primaria,3,06 - Ama de casa
GHCUES2553,3,3-Hijo,2-Mujer,11,3-No embarazada ni lactante,01-Si,01-Si,01-Si,1-Primaria,5,
GHCUES2554,2,3-Hijo,1-Hombre,18,,01-Si,01-Si,02-No,1-Primaria,6,"17- Obrero no-especializado de fábrica o granja, despachador, vigilante, mensajero, chofer"
GHCUES2554,1,1-Jefe del hogar,2-Mujer,58,4-No aplica,01-Si,01-Si,02-No,1-Primaria,3,14- Comerciante ambulante
GHCUES2554,3,4-Yerno/nuera,2-Mujer,25,1-Embarazada,01-Si,01-Si,02-No,2-Secundaria,5,06 - Ama de casa
GHCUES2554,4,5-Nieto,2-Mujer,2,4-No aplica,,,,,,
GHCUES2554,5,5-Nieto,2-Mujer,0,4-No aplica,,,,,,
GHCUES2555,1,1-Jefe del hogar,1-Hombre,44,,01-Si,01-Si,02-No,3-Superior/universitaria,3,21- Empleado especializado público o privado
GHCUES2555,4,3-Hijo,1-Hombre,13,,01-Si,01-Si,01-Si,1-Primaria,6,
GHCUES2555,2,2-Esposa/esposo,2-Mujer,39,3-No embarazada ni lactante,01-Si,01-Si,02-No,2-Secundaria,3,09- Trabajador en oficios domésticos
GHCUES2555,3,3-Hijo,2-Mujer,14,3-No embarazada ni lactante,01-Si,01-Si,01-Si,2-Secundaria,2,
GHCUES2556,1,1-Jefe del hogar,1-Hombre,85,,01-Si,01-Si,02-No,0-Ninguno,0,00-Ninguna
GHCUES2556,5,4-Yerno/nuera,1-Hombre,46,,01-Si,01-Si,02-No,2-Secundaria,5,19- Obrero especializado independiente
GHCUES2556,8,5-Nieto,1-Hombre,24,,01-Si,01-Si,02-No,2-Secundaria,3,15- Comerciante fijo en la comunidad
GHCUES2556,2,2-Esposa/esposo,2-Mujer,83,4-No aplica,01-Si,01-Si,02-No,1-Primaria,1,00-Ninguna
GHCUES2556,3,3-Hijo,2-Mujer,56,4-No aplica,02-No,01-Si,02-No,0-Ninguno,0,06 - Ama de casa
GHCUES2556,11,4-Yerno/nuera,1-Hombre,46,,01-Si,01-Si,02-No,2-Secundaria,5,00-Ninguna
GHCUES2556,12,5-Nieto,1-Hombre,20,,01-Si,01-Si,01-Si,2-Secundaria,5,07 - Escolar / estudiante
GHCUES2556,13,5-Nieto,1-Hombre,12,,01-Si,01-Si,01-Si,1-Primaria,6,
GHCUES2556,14,5-Nieto,1-Hombre,4,,,,,,,
GHCUES2556,4,3-Hijo,2-Mujer,47,3-No embarazada ni lactante,01-Si,01-Si,02-No,2-Secundaria,4,06 - Ama de casa
GHCUES2556,6,5-Nieto,2-Mujer,18,3-No embarazada ni lactante,01-Si,01-Si,01-Si,2-Secundaria,5,07 - Escolar / estudiante
GHCUES2556,7,5-Nieto,2-Mujer,15,3-No embarazada ni lactante,01-Si,01-Si,01-Si,1-Primaria,6,07 - Escolar / estudiante
GHCUES2556,9,12-No hay parentesco,2-Mujer,25,3-No embarazada ni lactante,01-Si,01-Si,01-Si,3-Superior/universitaria,4,06 - Ama de casa
GHCUES2556,10,3-Hijo,2-Mujer,44,3-No embarazada ni lactante,01-Si,01-Si,02-No,2-Secundaria,6,21- Empleado especializado público o privado
GHCUES2557,2,3-Hijo,1-Hombre,50,,01-Si,01-Si,02-No,1-Primaria,4,08 - Jornalero no agrícola
GHCUES2557,3,3-Hijo,1-Hombre,30,,01-Si,01-Si,02-No,1-Primaria,6,08 - Jornalero no agrícola
GHCUES2557,1,1-Jefe del hogar,2-Mujer,74,4-No aplica,02-No,02-No,,,,06 - Ama de casa
GHCUES2558,1,1-Jefe del hogar,1-Hombre,28,,01-Si,01-Si,02-No,2-Secundaria,5,21- Empleado especializado público o privado
GHCUES2558,3,3-Hijo,1-Hombre,5,,,,,,,
GHCUES2558,2,2-Esposa/esposo,2-Mujer,29,1-Embarazada,01-Si,01-Si,02-No,2-Secundaria,5,06 - Ama de casa
GHCUES2560,2,3-Hijo,1-Hombre,17,,01-Si,01-Si,01-Si,1-Primaria,6,07 - Escolar / estudiante
GHCUES2560,3,5-Nieto,1-Hombre,22,,01-Si,01-Si,01-Si,3-Superior/universitaria,2,07 - Escolar / estudiante
GHCUES2560,4,5-Nieto,1-Hombre,18,,01-Si,01-Si,02-No,2-Secundaria,6,00-Ninguna
GHCUES2560,1,1-Jefe del hogar,2-Mujer,53,4-No aplica,01-Si,01-Si,02-No,2-Secundaria,5,"17- Obrero no-especializado de fábrica o granja, despachador, vigilante, mensajero, chofer"
GHCUES2560,5,5-Nieto,2-Mujer,14,3-No embarazada ni lactante,01-Si,01-Si,01-Si,2-Secundaria,2,
GHCUES2560,6,5-Nieto,2-Mujer,13,3-No embarazada ni lactante,01-Si,01-Si,01-Si,1-Primaria,5,
GHCUES2560,7,5-Nieto,2-Mujer,12,3-No embarazada ni lactante,01-Si,01-Si,01-Si,1-Primaria,5,
GHCUES2561,1,1-Jefe del hogar,1-Hombre,57,,01-Si,01-Si,02-No,1-Primaria,6,96-Otros
GHCUES2561,3,4-Yerno/nuera,1-Hombre,37,,01-Si,01-Si,02-No,1-Primaria,6,19- Obrero especializado independiente
GHCUES2561,6,5-Nieto,1-Hombre,1,,,,,,,
GHCUES2561,7,3-Hijo,1-Hombre,33,,01-Si,01-Si,02-No,1-Primaria,6,19- Obrero especializado independiente
GHCUES2561,9,5-Nieto,1-Hombre,7,,,,,,,
GHCUES2561,2,3-Hijo,2-Mujer,35,2-Lactante,01-Si,01-Si,02-No,1-Primaria,6,06 - Ama de casa
GHCUES2561,4,5-Nieto,2-Mujer,16,3-No embarazada ni lactante,01-Si,01-Si,01-Si,1-Primaria,6,07 - Escolar / estudiante
GHCUES2561,5,5-Nieto,2-Mujer,12,3-No embarazada ni lactante,01-Si,01-Si,01-Si,1-Primaria,4,
GHCUES2561,8,5-Nieto,2-Mujer,10,3-No embarazada ni lactante,01-Si,01-Si,01-Si,1-Primaria,1,
GHCUES2561,10,5-Nieto,2-Mujer,4,4-No aplica,,,,,,
GHCUES2562,1,1-Jefe del hogar,1-Hombre,60,,01-Si,01-Si,02-No,2-Secundaria,6,24- Jubilado
GHCUES2562,4,4-Yerno/nuera,1-Hombre,24,,01-Si,01-Si,02-No,2-Secundaria,2,"17- Obrero no-especializado de fábrica o granja, despachador, vigilante, mensajero, chofer"
GHCUES2562,2,2-Esposa/esposo,2-Mujer,62,4-No aplica,01-Si,01-Si,02-No,3-Superior/universitaria,3,06 - Ama de casa
GHCUES2562,3,3-Hijo,2-Mujer,24,3-No embarazada ni lactante,01-Si,01-Si,02-No,2-Secundaria,6,"17- Obrero no-especializado de fábrica o granja, despachador, vigilante, mensajero, chofer"
GHCUES2562,5,5-Nieto,2-Mujer,1,4-No aplica,,,,,,
GHCUES2563,1,1-Jefe del hogar,1-Hombre,62,,01-Si,01-Si,02-No,1-Primaria,4,24- Jubilado
GHCUES2563,2,2-Esposa/esposo,2-Mujer,61,4-No aplica,01-Si,01-Si,02-No,2-Secundaria,6,06 - Ama de casa
GHCUES2564,1,1-Jefe del hogar,1-Hombre,45,,01-Si,01-Si,02-No,9-No sabe,8,15- Comerciante fijo en la comunidad
GHCUES2564,3,3-Hijo,1-Hombre,23,,01-Si,01-Si,01-Si,2-Secundaria,6,08 - Jornalero no agrícola
GHCUES2564,4,3-Hijo,1-Hombre,12,,01-Si,01-Si,01-Si,2-Secundaria,1,
GHCUES2564,2,2-Esposa/esposo,2-Mujer,43,3-No embarazada ni lactante,01-Si,01-Si,02-No,2-Secundaria,5,08 - Jornalero no agrícola
GHCUES2565,3,3-Hijo,1-Hombre,5,,,,,,,
GHCUES2565,1,1-Jefe del hogar,2-Mujer,26,3-No embarazada ni lactante,01-Si,01-Si,02-No,2-Secundaria,5,06 - Ama de casa
GHCUES2565,2,3-Hijo,2-Mujer,7,4-No aplica,02-No,01-Si,01-Si,0-Ninguno,0,
GHCUES2566,1,1-Jefe del hogar,1-Hombre,56,,01-Si,01-Si,02-No,2-Secundaria,6,24- Jubilado
GHCUES2566,2,2-Esposa/esposo,2-Mujer,53,4-No aplica,01-Si,01-Si,02-No,1-Primaria,3,15- Comerciante fijo en la comunidad
GHCUES2568,1,1-Jefe del hogar,1-Hombre,78,,01-Si,01-Si,02-No,2-Secundaria,6,24- Jubilado
GHCUES2568,2,2-Esposa/esposo,2-Mujer,78,4-No aplica,01-Si,01-Si,02-No,1-Primaria,6,15- Comerciante fijo en la comunidad
GHCUES2569,1,1-Jefe del hogar,1-Hombre,52,,01-Si,01-Si,02-No,3-Superior/universitaria,5,21- Empleado especializado público o privado
GHCUES2569,3,3-Hijo,1-Hombre,25,,01-Si,01-Si,01-Si,3-Superior/universitaria,5,07 - Escolar / estudiante
GHCUES2569,4,3-Hijo,1-Hombre,20,,01-Si,01-Si,01-Si,3-Superior/universitaria,2,07 - Escolar / estudiante
GHCUES2569,2,2-Esposa/esposo,2-Mujer,54,4-No aplica,01-Si,01-Si,02-No,3-Superior/universitaria,5,22- Profesional
GHCUES2570,1,1-Jefe del hogar,1-Hombre,43,,01-Si,01-Si,02-No,1-Primaria,3,"17- Obrero no-especializado de fábrica o granja, despachador, vigilante, mensajero, chofer"
GHCUES2570,3,3-Hijo,1-Hombre,22,,01-Si,01-Si,02-No,2-Secundaria,6,"17- Obrero no-especializado de fábrica o granja, despachador, vigilante, mensajero, chofer"
GHCUES2570,5,3-Hijo,1-Hombre,13,,01-Si,01-Si,01-Si,1-Primaria,6,
GHCUES2570,2,2-Esposa/esposo,2-Mujer,43,3-No embarazada ni lactante,01-Si,01-Si,02-No,1-Primaria,6,13- Comerciante de la producción manufacturera casera familiar
GHCUES2570,4,3-Hijo,2-Mujer,20,3-No embarazada ni lactante,01-Si,01-Si,01-Si,3-Superior/universitaria,1,"17- Obrero no-especializado de fábrica o granja, despachador, vigilante, mensajero, chofer"
GHCUES2570,6,3-Hijo,2-Mujer,5,4-No aplica,,,,,,
GHCUES2571,1,1-Jefe del hogar,1-Hombre,33,,01-Si,01-Si,02-No,2-Secundaria,6,"17- Obrero no-especializado de fábrica o granja, despachador, vigilante, mensajero, chofer"
GHCUES2571,3,3-Hijo,1-Hombre,8,,01-Si,01-Si,01-Si,1-Primaria,2,
GHCUES2571,4,3-Hijo,1-Hombre,2,,,,,,,
GHCUES2571,2,2-Esposa/esposo,2-Mujer,34,3-No embarazada ni lactante,01-Si,01-Si,02-No,2-Secundaria,6,20- Empleado de fuerzas de seguridad
GHCUES2575,1,1-Jefe del hogar,1-Hombre,59,,01-Si,01-Si,02-No,3-Superior/universitaria,6,21- Empleado especializado público o privado
GHCUES2575,3,10-Hijo adoptado de crianza,1-Hombre,19,,01-Si,01-Si,01-Si,2-Secundaria,4,07 - Escolar / estudiante
GHCUES2575,2,3-Hijo,2-Mujer,23,3-No embarazada ni lactante,01-Si,01-Si,01-Si,3-Superior/universitaria,2,21- Empleado especializado público o privado
GHCUES2576,1,1-Jefe del hogar,1-Hombre,50,,01-Si,01-Si,02-No,1-Primaria,6,15- Comerciante fijo en la comunidad
GHCUES2576,3,3-Hijo,1-Hombre,27,,01-Si,01-Si,02-No,1-Primaria,6,15- Comerciante fijo en la comunidad
GHCUES2576,4,3-Hijo,1-Hombre,22,,01-Si,01-Si,01-Si,2-Secundaria,6,15- Comerciante fijo en la comunidad
GHCUES2576,7,5-Nieto,1-Hombre,4,,,,,,,
GHCUES2576,2,2-Esposa/esposo,2-Mujer,46,3-No embarazada ni lactante,01-Si,01-Si,02-No,1-Primaria,3,15- Comerciante fijo en la comunidad
GHCUES2576,5,3-Hijo,2-Mujer,20,3-No embarazada ni lactante,01-Si,01-Si,02-No,2-Secundaria,3,09- Trabajador en oficios domésticos
GHCUES2576,6,3-Hijo,2-Mujer,24,3-No embarazada ni lactante,01-Si,01-Si,02-No,2-Secundaria,6,15- Comerciante fijo en la comunidad
GHCUES2578,4,3-Hijo,1-Hombre,35,,01-Si,01-Si,02-No,2-Secundaria,5,00-Ninguna
GHCUES2578,5,3-Hijo,1-Hombre,24,,01-Si,01-Si,01-Si,3-Superior/universitaria,5,22- Profesional
GHCUES2578,1,1-Jefe del hogar,2-Mujer,63,4-No aplica,01-Si,01-Si,02-No,2-Secundaria,6,06 - Ama de casa
GHCUES2578,2,3-Hijo,2-Mujer,44,3-No embarazada ni lactante,01-Si,01-Si,02-No,2-Secundaria,6,06 - Ama de casa
GHCUES2578,3,3-Hijo,2-Mujer,42,3-No embarazada ni lactante,01-Si,01-Si,02-No,2-Secundaria,6,18- Obrero especializado de fábrica
GHCUES2579,1,1-Jefe del hogar,1-Hombre,80,,01-Si,01-Si,02-No,1-Primaria,2,02-Agricultor dedicado a granos básicos
GHCUES2579,3,3-Hijo,1-Hombre,12,,01-Si,01-Si,01-Si,1-Primaria,4,
GHCUES2579,4,3-Hijo,1-Hombre,9,,01-Si,01-Si,01-Si,1-Primaria,2,
GHCUES2579,2,2-Esposa/esposo,2-Mujer,36,3-No embarazada ni lactante,02-No,02-No,,,,06 - Ama de casa
GHCUES2580,1,1-Jefe del hogar,1-Hombre,36,,01-Si,01-Si,02-No,2-Secundaria,6,21- Empleado especializado público o privado
GHCUES2580,3,3-Hijo,1-Hombre,10,,01-Si,01-Si,01-Si,1-Primaria,4,
GHCUES2580,4,3-Hijo,1-Hombre,6,,02-No,01-Si,01-Si,0-Ninguno,0,
GHCUES2580,2,2-Esposa/esposo,2-Mujer,28,3-No embarazada ni lactante,01-Si,01-Si,01-Si,1-Primaria,6,"17- Obrero no-especializado de fábrica o granja, despachador, vigilante, mensajero, chofer"
GHCUES2580,5,3-Hijo,2-Mujer,2,4-No aplica,,,,,,
GHCUES2581,2,9-Otro familiar,1-Hombre,13,,01-Si,01-Si,01-Si,1-Primaria,6,
GHCUES2581,3,9-Otro familiar,1-Hombre,11,,01-Si,01-Si,01-Si,1-Primaria,5,
GHCUES2581,4,8-Hermano/a,1-Hombre,22,,01-Si,01-Si,02-No,1-Primaria,6,05- Jornalero agrícola
